CPU Energy,CPU Model,Device ID,Duration (s),Energy (kWh),GPU Energy,GPU Model,Log Level,Measure Power Secs,Measurement Type,OS,RAM,RAM Energy,Run ID,Run Number,Script,Total Energy Consumed,Tracking Mode
3.537460151645873e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,2.9965882301330566,3.658220407269079e-05,0,,warning,30,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,1.2076025562320562e-06,cc9331cd9df6395a64340b84c745b6c3ef6b33cb5ed7e38ffd9a1c5d6c3c6ff1,1,naive_bayes_digits.py,3.658220407269079e-05,machine
3.527471472819647e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,2.98814058303833,3.647887260634984e-05,0,,warning,30,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,1.2041578781533722e-06,cc9331cd9df6395a64340b84c745b6c3ef6b33cb5ed7e38ffd9a1c5d6c3c6ff1,2,naive_bayes_digits.py,3.647887260634984e-05,machine
3.5290237598949016e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,2.9894485473632812,3.649502748049859e-05,0,,warning,30,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,1.2047898815495727e-06,cc9331cd9df6395a64340b84c745b6c3ef6b33cb5ed7e38ffd9a1c5d6c3c6ff1,3,naive_bayes_digits.py,3.649502748049859e-05,machine
4.039620657761892e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,3.4219560623168945,4.177538632722853e-05,0,,warning,30,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,1.37917974960961e-06,d9e079b54e5b5e2dce0aee981a82bb51feec3a8461288fa9e7b9cd42a315e596,1,neural_network_wine.py,4.177538632722853e-05,machine
4.0165567398071296e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,3.4024288654327393,4.153672914536117e-05,0,,warning,30,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,1.3711617472898754e-06,d9e079b54e5b5e2dce0aee981a82bb51feec3a8461288fa9e7b9cd42a315e596,2,neural_network_wine.py,4.153672914536117e-05,machine
4.025613201989068e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,3.4100987911224365,4.16289226131711e-05,0,,warning,30,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,1.3727905932804182e-06,d9e079b54e5b5e2dce0aee981a82bb51feec3a8461288fa9e7b9cd42a315e596,3,neural_network_wine.py,4.16289226131711e-05,machine
3.258429020643234e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,2.7602427005767822,3.3696659349173876e-05,0,,warning,30,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,1.1123691427415378e-06,5e03af8f59889f370eb317cc1a55e75756e07fa0a6d97cb1238547bb4c4cc622,1,pca_breast_cancer.py,3.3696659349173876e-05,machine
3.2603300445609634e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,2.7618587017059326,3.371627034728376e-05,0,,warning,30,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,1.1129699016741295e-06,5e03af8f59889f370eb317cc1a55e75756e07fa0a6d97cb1238547bb4c4cc622,2,pca_breast_cancer.py,3.371627034728376e-05,machine
3.248677055040996e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,2.75197696685791,3.359578230729729e-05,0,,warning,30,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,1.1090117568873362e-06,5e03af8f59889f370eb317cc1a55e75756e07fa0a6d97cb1238547bb4c4cc622,3,pca_breast_cancer.py,3.359578230729729e-05,machine
5.019106484121746e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,4.251633167266847,5.190475877782098e-05,0,,warning,30,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,1.7136939366035146e-06,e98df920f2a00bfc74776f81fc08781aea0e4eb1613ebc38fa2767d547deb938,1,random_forest_digits.py,5.190475877782098e-05,machine
5.0250645644134946e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,4.256680250167847,5.196638931368803e-05,0,,warning,30,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,1.7157436695530732e-06,e98df920f2a00bfc74776f81fc08781aea0e4eb1613ebc38fa2767d547deb938,2,random_forest_digits.py,5.196638931368803e-05,machine
5.0180197424358786e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,4.250720977783203,5.189354574912638e-05,0,,warning,30,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,1.713348324767594e-06,e98df920f2a00bfc74776f81fc08781aea0e4eb1613ebc38fa2767d547deb938,3,random_forest_digits.py,5.189354574912638e-05,machine
3.14579490158293e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,2.664839744567871,3.2531790754699856e-05,0,,warning,30,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,1.0738417388705557e-06,e5d824c8bddee61aeab1d53fc029ecc042718747b9744452c92b77a38dd15646,1,support_vector_iris.py,3.2531790754699856e-05,machine
3.168546110391617e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,2.684112071990967,3.276710665229132e-05,0,,warning,30,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,1.0816455483751496e-06,e5d824c8bddee61aeab1d53fc029ecc042718747b9744452c92b77a38dd15646,2,support_vector_iris.py,3.276710665229132e-05,machine
3.1490084032217665e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,2.6675593852996826,3.2565036535803724e-05,0,,warning,30,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,1.0749525035860564e-06,e5d824c8bddee61aeab1d53fc029ecc042718747b9744452c92b77a38dd15646,3,support_vector_iris.py,3.2565036535803724e-05,machine
3.8947732746601105e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,3.2992656230926514,4.027737531245842e-05,0,,error,30,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,1.3296425658573221e-06,7412d07ac9bc176ad0c690339fd1bcb3b38ca3cdf22c4133942e6c74c112ab84,1,ada_boost_iris.py,4.027737531245842e-05,machine
3.884628944926792e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,3.290675401687622,4.0172406101441165e-05,0,,error,30,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,1.3261166521732548e-06,7412d07ac9bc176ad0c690339fd1bcb3b38ca3cdf22c4133942e6c74c112ab84,2,ada_boost_iris.py,4.0172406101441165e-05,machine
3.876899878184001e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,3.2841203212738037,4.0092625202195226e-05,0,,error,30,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,1.3236264203552158e-06,7412d07ac9bc176ad0c690339fd1bcb3b38ca3cdf22c4133942e6c74c112ab84,3,ada_boost_iris.py,4.0092625202195226e-05,machine
3.231708291504118e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,2.7377357482910156,3.341895314891562e-05,0,,error,30,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,1.101870233874441e-06,508ce744cb3226c94f761155569a2301dedf8e75f2d71d9bc454457f2cce85da,1,decision_tree_wine.py,3.341895314891562e-05,machine
3.222974952724245e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,2.7302134037017822,3.3330001490175565e-05,0,,error,30,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,1.1002519629331195e-06,508ce744cb3226c94f761155569a2301dedf8e75f2d71d9bc454457f2cce85da,2,decision_tree_wine.py,3.3330001490175565e-05,machine
3.243990076912774e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,2.7480101585388184,3.3547307041269636e-05,0,,error,30,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,1.1074062721418914e-06,508ce744cb3226c94f761155569a2301dedf8e75f2d71d9bc454457f2cce85da,3,decision_tree_wine.py,3.3547307041269636e-05,machine
3.3730063835779826e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,2.857291460037231,3.4881496441251064e-05,0,,error,30,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,1.151432605471238e-06,c1319cf05d78838f2b9ee7745688079494898a20fe2cb272f6d48a7f95700532,1,k_means_clustering_iris.py,3.4881496441251064e-05,machine
3.3810253606902226e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,2.864090919494629,3.49644620666573e-05,0,,error,30,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,1.1542084597550684e-06,c1319cf05d78838f2b9ee7745688079494898a20fe2cb272f6d48a7f95700532,2,k_means_clustering_iris.py,3.49644620666573e-05,machine
3.367061532206006e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,2.85225510597229,3.4820067605359355e-05,0,,error,30,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,1.1494522832992972e-06,c1319cf05d78838f2b9ee7745688079494898a20fe2cb272f6d48a7f95700532,3,k_means_clustering_iris.py,3.4820067605359355e-05,machine
3.202814078993267e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,2.7131361961364746,3.3121489456870816e-05,0,,error,30,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,1.0933486669381408e-06,b10ce0c6e1150733479cbdb3bc2c34254c0d1d6c405b7615f7d13db135e795e1,1,linear_regression_diabetes.py,3.3121489456870816e-05,machine
3.1964788337548575e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,2.7077486515045166,3.305519685239271e-05,0,,error,30,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,1.090408514844133e-06,b10ce0c6e1150733479cbdb3bc2c34254c0d1d6c405b7615f7d13db135e795e1,2,linear_regression_diabetes.py,3.305519685239271e-05,machine
3.214576840400696e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,2.7230889797210693,3.324311193999373e-05,0,,error,30,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,1.097343535986776e-06,b10ce0c6e1150733479cbdb3bc2c34254c0d1d6c405b7615f7d13db135e795e1,3,linear_regression_diabetes.py,3.324311193999373e-05,machine
5.607086370388667e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,4.7496910095214835,5.7985414645604955e-05,0,,error,30,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,1.9145509417182895e-06,1130db1c2254aa53923ab7134fbe8b1255519b6f73f851004db1b7b410c5f05f,1,logistic_regression_breast_cancer.py,5.7985414645604955e-05,machine
5.6942424343691944e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,4.823517560958862,5.888675318196578e-05,0,,error,30,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,1.944328838273843e-06,1130db1c2254aa53923ab7134fbe8b1255519b6f73f851004db1b7b410c5f05f,2,logistic_regression_breast_cancer.py,5.888675318196578e-05,machine
5.725220623943542e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,4.849752902984619,5.920707955542482e-05,0,,error,30,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,1.954873315989403e-06,1130db1c2254aa53923ab7134fbe8b1255519b6f73f851004db1b7b410c5f05f,3,logistic_regression_breast_cancer.py,5.920707955542482e-05,machine
3.5342297620243495e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,2.9938642978668213,3.654883584583981e-05,0,,error,30,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,1.2065382255963189e-06,0ea8606c49b5e4200a89017bf0695af82ffded7d9967614fffe37ca14736735a,1,naive_bayes_digits.py,3.654883584583981e-05,machine
3.544534246126811e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,3.0028350353240967,3.665491072687682e-05,0,,error,30,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,1.2095682656087092e-06,0ea8606c49b5e4200a89017bf0695af82ffded7d9967614fffe37ca14736735a,2,naive_bayes_digits.py,3.665491072687682e-05,machine
3.5372518665260744e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,2.9964230060577393,3.658010141730971e-05,0,,error,30,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,1.2075827520489687e-06,0ea8606c49b5e4200a89017bf0695af82ffded7d9967614fffe37ca14736735a,3,naive_bayes_digits.py,3.658010141730971e-05,machine
4.02814077006446e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,3.4122154712677,4.165606421329175e-05,0,,error,30,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,1.374656512647145e-06,0f06a875cbb05cdc26e7918abf135468673c7d4d92a296513690d6a08ced56ca,1,neural_network_wine.py,4.165606421329175e-05,machine
4.056533690955904e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,3.436285972595215,4.1950271889365416e-05,0,,error,30,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,1.3849349798063792e-06,0f06a875cbb05cdc26e7918abf135468673c7d4d92a296513690d6a08ced56ca,2,neural_network_wine.py,4.1950271889365416e-05,machine
4.0509358876281314e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,3.4315426349639893,4.1892383136966995e-05,0,,error,30,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,1.3830242606856777e-06,0f06a875cbb05cdc26e7918abf135468673c7d4d92a296513690d6a08ced56ca,3,neural_network_wine.py,4.1892383136966995e-05,machine
3.261254943079419e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,2.7626323699951167,3.372586840522944e-05,0,,error,30,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,1.11331897443525e-06,b66272314f31efd854fb32fee61f15afd3dc01755a1db0f04271158bd58b0ea8,1,pca_breast_cancer.py,3.372586840522944e-05,machine
3.2626442611217496e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,2.763807773590088,3.3740230733290945e-05,0,,error,30,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,1.1137881220734396e-06,b66272314f31efd854fb32fee61f15afd3dc01755a1db0f04271158bd58b0ea8,2,pca_breast_cancer.py,3.3740230733290945e-05,machine
3.2531779838932895e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,2.755795955657959,3.364223239820825e-05,0,,error,30,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,1.1104525592753591e-06,b66272314f31efd854fb32fee61f15afd3dc01755a1db0f04271158bd58b0ea8,3,pca_breast_cancer.py,3.364223239820825e-05,machine
5.018005950583353e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,4.250781297683717,5.189341004174778e-05,0,,error,30,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,1.7133505359142497e-06,2ba5c0e58c2f491566b7afd3ecb60739d2e7e4f1e867f0143d0534aa8af1f291,1,random_forest_digits.py,5.189341004174778e-05,machine
5.017811175849703e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,4.2505455017089835,5.189091027684191e-05,0,,error,30,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,1.7127985183448875e-06,2ba5c0e58c2f491566b7afd3ecb60739d2e7e4f1e867f0143d0534aa8af1f291,2,random_forest_digits.py,5.189091027684191e-05,machine
5.042455246051153e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,4.271414518356323,5.214493559643169e-05,0,,error,30,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,1.7203831359201634e-06,2ba5c0e58c2f491566b7afd3ecb60739d2e7e4f1e867f0143d0534aa8af1f291,3,random_forest_digits.py,5.214493559643169e-05,machine
3.1568475233183975e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,2.6741962432861333,3.264613071935104e-05,0,,error,30,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,1.07765548616707e-06,b4ef7e3e78d5f4349a8c33e6e3c4a5299ec27471758776fd05177c59c7c02dbd,1,support_vector_iris.py,3.264613071935104e-05,machine
3.1671308974425e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,2.6829094886779785,3.275244480542767e-05,0,,error,30,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,1.0811358310026736e-06,b4ef7e3e78d5f4349a8c33e6e3c4a5299ec27471758776fd05177c59c7c02dbd,2,support_vector_iris.py,3.275244480542767e-05,machine
3.154196110036638e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,2.6719515323638916,3.261870597865867e-05,0,,error,30,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,1.0767448782922884e-06,b4ef7e3e78d5f4349a8c33e6e3c4a5299ec27471758776fd05177c59c7c02dbd,3,support_vector_iris.py,3.261870597865867e-05,machine
3.897464374701182e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,3.301539897918701,4.030518519205297e-05,0,,critical,30,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,1.3305414450411492e-06,713738c6f5fc5dfc66b25fa36abdac5a42910a676ab8b82a19267a40f04314f9,1,ada_boost_iris.py,4.030518519205297e-05,machine
3.905195130242242e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,3.3080992698669434,4.038520265189498e-05,0,,critical,30,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,1.3332513494725618e-06,713738c6f5fc5dfc66b25fa36abdac5a42910a676ab8b82a19267a40f04314f9,2,ada_boost_iris.py,4.038520265189498e-05,machine
3.890581677357356e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,3.295710802078247,4.0233909037215015e-05,0,,critical,30,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,1.3280922636414517e-06,713738c6f5fc5dfc66b25fa36abdac5a42910a676ab8b82a19267a40f04314f9,3,ada_boost_iris.py,4.0233909037215015e-05,machine
3.2366353604528635e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,2.7417821884155273,3.3471253878415475e-05,0,,critical,30,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,1.1049002738868315e-06,312d5042efcaa1d5fdecdb0ecc40d33180a567db4dffd33cfd797e2d9952a64d,1,decision_tree_wine.py,3.3471253878415475e-05,machine
3.235537641578251e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,2.740851402282715,3.345991204274482e-05,0,,critical,30,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,1.1045356269623123e-06,312d5042efcaa1d5fdecdb0ecc40d33180a567db4dffd33cfd797e2d9952a64d,2,decision_tree_wine.py,3.345991204274482e-05,machine
3.2307496170202886e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,2.7367913722991943,3.34103877615585e-05,0,,critical,30,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,1.1028915913556149e-06,312d5042efcaa1d5fdecdb0ecc40d33180a567db4dffd33cfd797e2d9952a64d,3,decision_tree_wine.py,3.34103877615585e-05,machine
3.3648652500576445e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,2.8504021167755127,3.4797348763993216e-05,0,,critical,30,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,1.1486962634167716e-06,406a19d508c578b276996313ddef15864d2da202401e0457bb5a34d335da23e2,1,k_means_clustering_iris.py,3.4797348763993216e-05,machine
3.382755815982819e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,2.8655552864074707,3.4980466273076255e-05,0,,critical,30,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,1.1529081132480694e-06,406a19d508c578b276996313ddef15864d2da202401e0457bb5a34d335da23e2,2,k_means_clustering_iris.py,3.4980466273076255e-05,machine
3.377814955181546e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,2.861738443374634,3.493036624911806e-05,0,,critical,30,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,1.152216697302606e-06,406a19d508c578b276996313ddef15864d2da202401e0457bb5a34d335da23e2,3,k_means_clustering_iris.py,3.493036624911806e-05,machine
3.208419763379627e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,2.717928886413574,3.317948316906773e-05,0,,critical,30,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,1.095285535271463e-06,0d40c48cc5b4ce3d50104e4e9586c84a19519cc6121c5e19a78248d5449c3a87,1,linear_regression_diabetes.py,3.317948316906773e-05,machine
3.204055064254338e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,2.7141919136047363,3.3134309044570444e-05,0,,critical,30,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,1.0937584020270679e-06,0d40c48cc5b4ce3d50104e4e9586c84a19519cc6121c5e19a78248d5449c3a87,2,linear_regression_diabetes.py,3.3134309044570444e-05,machine
3.221914387411542e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,2.729552984237671,3.331842158660481e-05,0,,critical,30,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,1.0992777124893869e-06,0d40c48cc5b4ce3d50104e4e9586c84a19519cc6121c5e19a78248d5449c3a87,3,linear_regression_diabetes.py,3.331842158660481e-05,machine
5.7493301894929675e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,4.870175361633301,5.945641884633448e-05,0,,critical,30,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,1.9631169514047997e-06,89d38e4d983f8e7557afae15abf3aae7ec468025ca646017f88ada4d5ceaa128,1,logistic_regression_breast_cancer.py,5.945641884633448e-05,machine
5.689448780483671e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,4.8194663524627686,5.883715482219379e-05,0,,critical,30,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,1.94266701735709e-06,89d38e4d983f8e7557afae15abf3aae7ec468025ca646017f88ada4d5ceaa128,2,logistic_regression_breast_cancer.py,5.883715482219379e-05,machine
5.622292028533088e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,4.7625732421875,5.8142679534927575e-05,0,,critical,30,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,1.9197592495966853e-06,89d38e4d983f8e7557afae15abf3aae7ec468025ca646017f88ada4d5ceaa128,3,logistic_regression_breast_cancer.py,5.8142679534927575e-05,machine
3.551747103532156e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,3.0086960792541504,3.673000012243866e-05,0,,critical,30,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,1.2125290871171046e-06,71d4f4984b31e95af18c9bf05c7719d170177709e6629e205a254c7a91b45ede,1,naive_bayes_digits.py,3.673000012243866e-05,machine
3.5353581607341774e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,2.994816541671753,3.656052851052209e-05,0,,critical,30,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,1.2069469031803238e-06,71d4f4984b31e95af18c9bf05c7719d170177709e6629e205a254c7a91b45ede,2,naive_bayes_digits.py,3.656052851052209e-05,machine
3.547096153100332e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,3.0047593116760254,3.668189820798129e-05,0,,critical,30,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,1.21093667697797e-06,71d4f4984b31e95af18c9bf05c7719d170177709e6629e205a254c7a91b45ede,3,naive_bayes_digits.py,3.668189820798129e-05,machine
4.038838462697135e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,3.421292543411255,4.1767194922815886e-05,0,,critical,30,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,1.3788102958445357e-06,64813be01663843e9db9005210b701d1a681adfed9b820f78e3dd962804a4965,1,neural_network_wine.py,4.1767194922815886e-05,machine
4.0309284130732224e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,3.414592742919922,4.168549142627929e-05,0,,critical,30,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,1.3762072955470708e-06,64813be01663843e9db9005210b701d1a681adfed9b820f78e3dd962804a4965,2,neural_network_wine.py,4.168549142627929e-05,machine
4.032821274465985e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,3.416198253631592,4.170504348742694e-05,0,,critical,30,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,1.3768307427670834e-06,64813be01663843e9db9005210b701d1a681adfed9b820f78e3dd962804a4965,3,neural_network_wine.py,4.170504348742694e-05,machine
3.273819039265315e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,2.7733426094055176,3.3854114770806145e-05,0,,critical,30,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,1.1159243781529918e-06,195a1cb4aad67d28f5d1717db18808989c10137d2592056f95ec93890cefbbbf,1,pca_breast_cancer.py,3.3854114770806145e-05,machine
3.2906422846847116e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,2.787527322769165,3.40296670817976e-05,0,,critical,30,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,1.123244234950486e-06,195a1cb4aad67d28f5d1717db18808989c10137d2592056f95ec93890cefbbbf,2,pca_breast_cancer.py,3.40296670817976e-05,machine
3.2574247486061514e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,2.7593741416931152,3.3685766010298405e-05,0,,critical,30,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,1.111518524236885e-06,195a1cb4aad67d28f5d1717db18808989c10137d2592056f95ec93890cefbbbf,3,pca_breast_cancer.py,3.3685766010298405e-05,machine
5.021183705992169e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,4.2534847259521475,5.192629941805637e-05,0,,critical,30,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,1.7144623581346726e-06,36e26dcf621c033e139187877868a296eef09472d920e63015eb7de03093ca0f,1,random_forest_digits.py,5.192629941805637e-05,machine
