Time (s),Main Avg Current (mA),Main Avg Power (mW),Main Avg Voltage (V)
64.4200,413.242,2062.0774,4.99
64.4400,412.876,2060.2512,4.99
64.4600,413.242,2062.9041,4.992
64.4800,413.852,2066.7769,4.994
64.5000,414.706,2070.2124,4.992
64.5200,412.998,2060.8599,4.99
64.5400,414.706,2071.0417,4.994
64.5600,414.096,2066.3389,4.99
64.5800,416.048,2076.9116,4.992
64.6000,413.12,2062.2952,4.992
64.6200,415.194,2073.4788,4.994
64.6400,412.266,2057.2073,4.99
64.6600,431.302,2153.0596,4.992
64.6800,415.812,2074.9019,4.99
64.7000,411.176,2051.7681,4.99
64.7200,415.202,2072.6885,4.992
64.7400,430.326,2148.1875,4.992
64.7600,415.08,2071.249,4.99
64.7800,430.326,2147.3267,4.99
64.8000,414.348,2068.4253,4.992
64.8200,427.643,2133.0833,4.988
64.8400,413.25,2062.1174,4.99
64.8600,412.152,2057.4629,4.992
64.8800,413.494,2063.335,4.99
64.9000,414.714,2071.0815,4.994
64.9200,413.006,2061.7261,4.992
64.9400,415.446,2074.7373,4.994
64.9600,419.349,2092.5515,4.99
64.9800,456.307,2276.9719,4.99
65.0000,454.112,2266.9272,4.992
65.0200,420.569,2098.6392,4.99
65.0400,422.764,2110.438,4.992
65.0600,411.664,2054.2034,4.99
65.0800,413.616,2064.771,4.992
65.1000,417.641,2084.0286,4.99
65.1200,413.86,2065.1611,4.99
65.1400,413.982,2065.77,4.99
65.1600,412.762,2058.8567,4.988
65.1800,422.032,2105.9397,4.99
65.2000,412.152,2056.6384,4.99
65.2200,415.568,2073.6841,4.99
65.2400,411.908,2055.4207,4.99
65.2600,422.52,2108.3748,4.99
65.2800,418.007,2086.6909,4.992
65.3000,420.812,2100.6936,4.992
65.3200,439.475,2193.8594,4.992
65.3400,413.006,2060.8999,4.99
65.3600,415.812,2075.7336,4.992
65.3800,416.543,2078.5496,4.99
65.4000,417.641,2084.0286,4.99
65.4200,416.909,2080.3757,4.99
65.4400,413.86,2065.989,4.992
65.4600,411.908,2054.5969,4.988
65.4800,413.494,2064.989,4.994
65.5000,416.787,2079.7671,4.99
65.5200,413.738,2064.5525,4.99
65.5400,412.762,2061.3335,4.994
65.5600,413.86,2065.1611,4.99
65.5800,413.86,2065.1611,4.99
65.6000,413.738,2065.3801,4.992
65.6200,413.494,2064.1621,4.992
65.6400,412.152,2057.4629,4.992
65.6600,415.69,2075.1245,4.992
65.6800,496.681,2478.438,4.99
65.7000,758.805,3778.8489,4.98
65.7200,747.705,3728.0574,4.986
65.7400,743.558,3710.3542,4.99
65.7600,719.773,3590.2278,4.988
65.7800,737.703,3684.0889,4.994
65.8000,738.191,3685.0496,4.992
65.8200,770.514,3843.3237,4.988
65.8400,737.947,3682.3555,4.99
65.8600,744.046,3714.2778,4.992
65.8800,740.386,3694.5259,4.99
65.9000,943.108,4700.4502,4.984
65.9200,1020.704,5089.23,4.986
65.9400,1014.239,5059.0239,4.988
65.9600,1017.654,5078.0933,4.99
65.9800,1020.704,5097.3955,4.994
66.0000,1021.68,5098.1831,4.99
66.0200,734.789,3675.4146,5.002
66.0400,743.572,3713.3987,4.994
66.0600,736.741,3679.2847,4.994
66.0800,737.595,3683.5493,4.994
66.1000,732.96,3657.4705,4.99
66.1200,734.911,3667.2058,4.99
66.1400,741.742,3699.8091,4.988
66.1600,740.536,3695.2744,4.99
66.1800,738.585,3687.0166,4.992
66.2000,736.633,3677.272,4.992
66.2200,750.417,3743.0798,4.988
66.2400,743.586,3710.4939,4.99
66.2600,737.121,3681.1821,4.994
66.2800,740.536,3696.7559,4.992
66.3000,722.849,3608.4622,4.992
66.3200,743.952,3713.8086,4.992
66.3400,729.192,3640.1267,4.992
66.3600,741.512,3701.6282,4.992
66.3800,728.704,3637.6904,4.992
66.4000,757.37,3779.2761,4.99
66.4200,737.609,3680.6687,4.99
66.4400,733.95,3662.4104,4.99
66.4600,742.488,3703.53,4.988
66.4800,746.147,3723.2732,4.99
66.5000,745.294,3719.0168,4.99
66.5200,733.584,3663.5183,4.994
66.5400,734.437,3664.8406,4.99
66.5600,995.229,4956.2402,4.98
66.5800,1006.208,5016.9531,4.986
66.6000,1039.874,5191.0513,4.992
66.6200,1015.6,5067.8438,4.99
66.6400,1042.801,5201.4912,4.988
66.6600,774.554,3878.9666,5.008
66.6800,740.156,3697.8193,4.996
66.7000,726.495,3628.116,4.994
66.7200,733.448,3664.3062,4.996
66.7400,733.57,3663.4485,4.994
66.7600,740.034,3694.2498,4.992
66.7800,733.326,3660.7634,4.992
66.8000,728.447,3637.8645,4.994
66.8200,723.446,3611.4424,4.992
66.8400,759.429,3789.5505,4.99
66.8600,741.01,3697.6399,4.99
66.8800,731.252,3648.9473,4.99
66.9000,745.889,3721.9858,4.99
66.9200,743.938,3713.7385,4.992
66.9400,748.573,3735.3792,4.99
66.9600,743.328,3710.6934,4.992
66.9800,747.353,3729.2915,4.99
67.0000,742.108,3704.603,4.992
67.0200,751.256,3750.27,4.992
67.0400,741.986,3706.9619,4.996
67.0600,744.792,3716.512,4.99
67.0800,747.719,3732.6133,4.992
67.1000,744.67,3717.3926,4.992
67.1200,739.669,3690.9482,4.99
67.1400,741.986,3705.4783,4.994
67.1600,748.085,3731.448,4.988
67.1800,751.256,3751.7725,4.994
67.2000,748.207,3735.0493,4.992
67.2200,750.646,3745.7234,4.99
67.2400,735.643,3672.3301,4.992
67.2600,755.648,3772.1948,4.992
67.2800,741.254,3698.8574,4.99
67.3000,746.255,3723.8123,4.99
67.3200,739.547,3690.3394,4.99
67.3400,761.258,3798.6772,4.99
67.3600,768.333,3832.4451,4.988
67.3800,757.355,3777.6865,4.988
67.4000,745.036,3719.2197,4.992
67.4200,741.864,3701.9014,4.99
67.4400,747.475,3729.8999,4.99
67.4600,750.281,3746.9033,4.994
67.4800,735.277,3671.9731,4.994
67.5000,738.205,3686.5957,4.994
67.5200,721.006,3599.262,4.992
67.5400,741.376,3700.949,4.992
67.5600,735.155,3666.9531,4.988
67.5800,732.35,3654.4263,4.99
67.6000,726.983,3626.1909,4.988
67.6200,727.715,3632.7534,4.992
67.6400,727.105,3629.7083,4.992
67.6600,725.885,3622.166,4.99
67.6800,745.036,3717.7295,4.99
67.7000,731.374,3649.5562,4.99
67.7200,728.081,3636.0364,4.994
67.7400,730.398,3646.147,4.992
67.7600,739.059,3689.3828,4.992
67.7800,738.449,3686.3374,4.992
67.8000,747.841,3733.2224,4.992
67.8200,747.963,3732.3352,4.99
67.8400,765.04,3819.0796,4.992
67.8600,727.959,3633.9714,4.992
67.8800,777.725,3879.292,4.988
67.9000,743.206,3710.0845,4.992
67.9200,731.862,3651.9912,4.99
67.9400,731.74,3655.7729,4.996
67.9600,729.3,3639.2068,4.99
67.9800,732.35,3655.8911,4.992
68.0000,735.887,3672.0762,4.99
68.0200,743.206,3710.0845,4.992
68.0400,733.936,3663.8083,4.992
68.0600,731.496,3651.6279,4.992
68.0800,741.986,3703.9944,4.992
68.1000,729.3,3640.6655,4.992
68.1200,748.695,3734.4907,4.988
68.1400,750.403,3743.0103,4.988
68.1600,698.196,3485.3945,4.992
68.1800,692.707,3456.6077,4.99
68.2000,753.574,3760.334,4.99
68.2200,735.521,3670.2495,4.99
68.2400,661.115,3301.6082,4.994
68.2600,740.766,3697.9038,4.992
68.2800,696.489,3476.8733,4.992
68.3000,692.585,3458.7695,4.994
68.3200,680.754,3395.6011,4.988
68.3400,687.584,3432.4194,4.992
68.3600,730.154,3644.9287,4.992
68.3800,731.13,3649.801,4.992
68.4000,748.695,3735.988,4.99
68.4200,570.497,2855.908,5.006
68.4400,547.565,2734.5396,4.994
68.4600,538.539,2688.3867,4.992
68.4800,412.29,2059.8008,4.996
68.5000,414.607,2070.5474,4.994
68.5200,510.361,2544.6599,4.986
68.5400,418.145,2087.3799,4.992
68.5600,413.632,2064.0234,4.99
68.5800,413.144,2061.5886,4.99
68.6000,414.485,2069.938,4.994
68.6200,413.266,2063.0239,4.992
68.6400,414.485,2069.938,4.994
68.6600,412.908,2060.4109,4.99
68.6800,541.72,2701.0159,4.986
68.7000,413.639,2066.5403,4.996
68.7200,412.542,2058.5845,4.99
68.7400,412.542,2058.5845,4.99
68.7600,414.615,2070.5872,4.994
68.7800,412.908,2060.4109,4.99
68.8000,414.127,2067.322,4.992
68.8200,412.42,2059.6255,4.994
68.8400,415.103,2072.1941,4.992
68.8600,412.908,2062.0625,4.994
68.8800,418.031,2085.9746,4.99
68.9000,412.054,2056.9736,4.992
68.9200,416.925,2081.2896,4.992
68.9400,411.314,2052.4568,4.99
68.9600,415.217,2072.7634,4.992
68.9800,411.558,2053.6743,4.99
69.0000,414.364,2068.5051,4.992
69.0200,411.07,2052.0615,4.992
69.0400,414.12,2067.2871,4.992
69.0600,428.757,2139.4973,4.99
69.0800,558.787,2788.3469,4.99
69.1000,414.12,2068.9434,4.996
69.1200,417.779,2087.2239,4.996
69.1400,413.144,2061.5886,4.99
69.1600,415.591,2074.6304,4.992
69.1800,413.152,2061.6284,4.99
69.2000,413.274,2062.2371,4.99
69.2200,413.395,2064.4946,4.994
69.2400,414.249,2067.9309,4.992
69.2600,414.493,2069.1492,4.992
69.2800,412.664,2058.3679,4.988
69.3000,414.859,2070.9763,4.992
69.3200,412.908,2061.2368,4.992
69.3400,414.981,2071.5852,4.992
69.3600,413.517,2064.2769,4.992
69.3800,416.323,2078.2844,4.992
69.4000,411.688,2053.4998,4.988
69.4200,414.615,2069.7581,4.992
69.4400,412.786,2059.802,4.99
69.4600,415.225,2071.9727,4.99
69.4800,412.542,2059.4097,4.992
69.5000,414.127,2067.322,4.992
69.5200,412.664,2060.0188,4.992
69.5400,413.395,2062.8408,4.99
69.5600,412.542,2059.4097,4.992
69.5800,413.03,2061.8457,4.992
69.6000,413.274,2063.0637,4.992
69.6200,413.152,2062.4548,4.992
69.6400,414.371,2068.54,4.992
69.6600,412.656,2059.1533,4.99
69.6800,415.339,2074.2029,4.994
69.7000,411.802,2054.8918,4.99
69.7200,416.071,2077.0266,4.992
69.7400,412.534,2058.5444,4.99
69.7600,414.851,2070.1064,4.99
69.7800,412.412,2057.9358,4.99
69.8000,414.364,2069.334,4.994
69.8200,411.68,2054.283,4.99
69.8400,413.876,2067.7244,4.996
69.8600,411.802,2054.0684,4.988
69.8800,413.998,2066.678,4.992
69.9000,420.219,2097.7332,4.992
69.9200,413.388,2063.6331,4.992
69.9400,414.973,2070.7151,4.99
69.9600,413.51,2065.0691,4.994
69.9800,415.949,2077.2493,4.994
70.0000,413.51,2062.5879,4.988
70.0200,416.559,2078.6292,4.99
70.0400,412.534,2058.5444,4.99
70.0600,433.148,2160.5422,4.988
70.0800,412.046,2056.1094,4.99
70.1000,415.583,2075.4216,4.994
70.1200,411.436,2053.8887,4.992
70.1400,414.485,2069.1091,4.992
70.1600,411.802,2056.5391,4.994
70.1800,413.876,2066.0691,4.992
70.2000,413.144,2061.5886,4.99
70.2200,414.851,2070.9363,4.992
70.2400,413.266,2063.8503,4.994
70.2600,413.388,2063.6331,4.992
70.2800,413.998,2068.3337,4.996
70.3000,413.022,2060.9797,4.99
70.3200,415.095,2073.8145,4.996
70.3400,508.166,2533.7156,4.986
70.3600,560.861,2798.6963,4.99
70.3800,419.731,2096.9758,4.996
70.4000,414.729,2071.1567,4.994
70.4200,417.169,2083.342,4.994
70.4400,414.485,2069.1091,4.992
70.4600,417.901,2086.1619,4.992
70.4800,411.07,2051.2393,4.99
70.5000,414.729,2069.4976,4.99
70.5200,412.29,2058.1519,4.992
70.5400,421.194,2103.4429,4.994
70.5600,412.534,2058.5444,4.99
70.5800,420.706,2100.1643,4.992
70.6000,411.314,2053.2795,4.992
70.6200,414.485,2069.1091,4.992
70.6400,411.436,2053.8887,4.992
70.6600,412.778,2061.4133,4.994
70.6800,413.632,2065.6782,4.994
70.7000,537.563,2681.3643,4.988
70.7200,535.489,2671.019,4.988
70.7400,538.904,2690.2087,4.992
70.7600,536.343,2676.3516,4.99
70.7800,548.785,2739.5347,4.992
70.8000,413.998,2067.5059,4.994
70.8200,412.168,2058.3669,4.994
70.8400,414.485,2069.1091,4.992
70.8600,412.168,2056.7183,4.99
70.8800,414.607,2068.0596,4.988
70.9000,410.338,2046.766,4.988
70.9200,414.851,2070.9363,4.992
70.9400,413.266,2062.1973,4.99
70.9600,413.51,2064.2419,4.992
70.9800,414.12,2067.2871,4.992
71.0000,414.12,2067.2871,4.992
71.0200,414.12,2065.6306,4.988
71.0400,414.12,2067.2871,4.992
71.0600,413.632,2064.0234,4.99
71.0800,412.534,2059.3699,4.992
71.1000,419.609,2095.5273,4.994
71.1200,412.412,2057.9358,4.99
71.1400,415.705,2076.0308,4.994
71.1600,412.412,2057.9358,4.99
71.1800,417.779,2086.3882,4.994
71.2000,414.729,2069.4976,4.99
71.2200,414.364,2068.5051,4.992
71.2400,412.778,2059.7622,4.99
71.2600,413.266,2062.1973,4.99
71.2800,413.51,2065.0691,4.994
71.3000,412.656,2059.1533,4.99
71.3200,413.998,2065.8499,4.99
71.3400,413.022,2062.6318,4.994
71.3600,414.607,2069.7183,4.992
71.3800,412.29,2057.3271,4.99
71.4000,414.12,2066.4587,4.99
71.4200,413.022,2060.9797,4.99
71.4400,415.827,2075.8083,4.992
71.4600,412.046,2056.1094,4.99
71.4800,415.339,2074.2029,4.994
71.5000,411.924,2055.5007,4.99
71.5200,415.705,2076.0308,4.994
71.5400,412.046,2056.1094,4.99
71.5600,415.705,2075.1992,4.992
71.5800,411.68,2055.1064,4.992
71.6000,414.729,2069.4976,4.99
71.6200,417.535,2083.4995,4.99
71.6400,415.095,2072.1543,4.992
71.6600,412.908,2062.0625,4.994
71.6800,412.664,2059.1934,4.99
71.7000,415.713,2074.408,4.99
71.7200,413.395,2064.4946,4.994
71.7400,415.591,2076.2925,4.996
71.7600,413.03,2061.8457,4.992
71.7800,416.201,2077.6753,4.992
71.8000,412.298,2058.1917,4.992
71.8200,417.543,2085.2097,4.994
71.8400,412.908,2060.4109,4.99
71.8600,416.201,2078.5078,4.994
71.8800,411.932,2054.7168,4.988
71.9000,416.445,2078.0605,4.99
71.9200,411.688,2054.323,4.99
71.9400,414.615,2069.7581,4.992
71.9600,412.176,2057.5825,4.992
71.9800,413.761,2065.4949,4.992
72.0000,412.542,2059.4097,4.992
72.0200,422.056,2106.9036,4.992
72.0400,427.423,2133.6958,4.992
72.0600,420.714,2100.2043,4.992
72.0800,419.251,2093.7395,4.994
72.1000,419.251,2092.9011,4.992
72.1200,413.03,2061.0195,4.99
72.1400,418.885,2091.074,4.992
72.1600,410.834,2049.24,4.988
72.1800,414.981,2072.415,4.994
72.2000,411.2,2052.7104,4.992
72.2200,414.371,2068.54,4.992
72.2400,411.444,2053.1055,4.99
72.2600,420.348,2098.3772,4.992
72.2800,421.568,2103.6243,4.99
72.3000,419.617,2094.728,4.992
72.3200,423.276,2112.9939,4.992
72.3400,412.054,2056.1494,4.99
72.3600,415.225,2073.6335,4.994
72.3800,413.03,2061.0195,4.99
72.4000,414.981,2072.415,4.994
72.4200,411.558,2056.1438,4.996
72.4400,413.632,2064.8508,4.992
72.4600,414.242,2067.8962,4.992
72.4800,413.388,2063.6331,4.992
72.5000,414.12,2068.1152,4.994
72.5200,415.095,2071.324,4.99
72.5400,430.343,2148.2722,4.992
72.5600,412.534,2059.3699,4.992
72.5800,415.461,2073.9814,4.992
72.6000,411.924,2055.5007,4.99
72.6200,417.291,2083.1167,4.992
72.6400,412.656,2058.3281,4.988
72.6600,414.607,2069.7183,4.992
72.6800,488.771,2437.9897,4.988
72.7000,644.173,3210.5583,4.984
72.7200,578.548,2888.1116,4.992
72.7400,460.594,2301.1274,4.996
72.7600,426.439,2128.7834,4.992
72.7800,415.705,2076.0308,4.994
72.8000,414.485,2069.938,4.994
72.8200,424.854,2120.0215,4.99
72.8400,426.196,2128.4229,4.994
72.8600,412.778,2058.9368,4.988
72.8800,415.705,2076.0308,4.994
72.9000,418.755,2089.5874,4.99
72.9200,418.145,2087.3799,4.992
72.9400,411.802,2054.0684,4.988
72.9600,414.12,2068.1152,4.994
72.9800,412.412,2059.5854,4.994
73.0000,413.998,2067.5059,4.994
73.0200,411.558,2053.6743,4.99
73.0400,413.876,2065.2412,4.99
73.0600,412.9,2062.0225,4.994
73.0800,414.485,2068.28,4.99
73.1000,414.12,2067.2871,4.992
73.1200,413.266,2063.0239,4.992
73.1400,415.095,2071.324,4.99
73.1600,413.144,2060.7622,4.988
73.1800,416.559,2080.2957,4.994
73.2000,412.29,2057.3271,4.99
73.2200,416.681,2079.238,4.99
73.2400,412.046,2056.1094,4.99
73.2600,415.949,2076.4175,4.992
73.2800,418.877,2090.1963,4.99
73.3000,415.583,2074.5903,4.992
73.3200,411.802,2054.0684,4.988
73.3400,415.095,2070.4939,4.988
73.3600,411.802,2054.8918,4.99
73.3800,414.242,2066.239,4.988
73.4000,412.046,2055.2854,4.988
73.4200,413.754,2063.8049,4.988
73.4400,414.485,2069.1091,4.992
73.4600,413.266,2062.1973,4.99
73.4800,417.901,2085.3259,4.99
73.5000,413.51,2063.4148,4.99
73.5200,415.583,2074.5903,4.992
73.5400,412.534,2059.3699,4.992
73.5600,419.365,2091.7925,4.988
73.5800,413.022,2061.8059,4.992
73.6000,415.827,2076.6399,4.994
73.6200,427.171,2130.7288,4.988
73.6400,414.973,2071.5452,4.992
73.6600,412.648,2060.7642,4.994
73.6800,413.746,2065.4202,4.992
73.7000,413.014,2060.1138,4.988
73.7200,413.99,2066.6382,4.992
73.7400,413.746,2065.4202,4.992
73.7600,413.868,2066.0291,4.992
73.7800,414.112,2067.2471,4.992
73.8000,416.673,2080.0317,4.992
73.8200,416.185,2078.428,4.994
73.8400,413.258,2062.9839,4.992
73.8600,416.795,2080.6409,4.992
73.8800,412.282,2058.1118,4.992
73.9000,415.453,2074.7722,4.994
73.9200,412.038,2056.0696,4.99
73.9400,414.6,2069.6833,4.992
73.9600,411.672,2054.2432,4.99
73.9800,414.844,2071.731,4.994
74.0000,411.916,2055.4607,4.99
74.0200,414.478,2069.0742,4.992
74.0400,412.038,2056.0696,4.99
74.0600,414.112,2068.0752,4.994
74.0800,413.38,2064.4197,4.994
74.1000,412.77,2059.7222,4.99
74.1200,416.307,2079.0371,4.994
74.1400,412.892,2061.157,4.992
74.1600,416.177,2078.3879,4.994
74.1800,412.396,2057.856,4.99
74.2000,415.446,2073.9065,4.992
74.2200,412.884,2060.291,4.99
74.2400,415.202,2071.8579,4.99
74.2600,412.274,2057.2471,4.99
74.2800,415.812,2076.5652,4.994
74.3000,413.616,2064.771,4.992
74.3200,416.665,2079.1582,4.99
74.3400,411.908,2055.4207,4.99
74.3600,415.202,2071.0276,4.988
74.3800,411.908,2055.4207,4.99
74.4000,413.738,2065.3801,4.992
74.4200,415.69,2075.1245,4.992
74.4400,413.372,2061.8997,4.988
74.4600,414.714,2071.0815,4.994
74.4800,413.006,2060.8999,4.99
74.5000,415.812,2075.7336,4.992
74.5200,413.006,2061.7261,4.992
74.5400,415.324,2073.2974,4.992
74.5600,420.203,2096.813,4.99
74.5800,414.836,2070.0315,4.99
74.6000,412.64,2059.0735,4.99
74.6200,415.202,2071.8579,4.99
74.6400,412.884,2060.291,4.99
74.6600,414.722,2071.1216,4.994
74.6800,413.014,2062.592,4.994
74.7000,414.234,2067.0276,4.99
74.7200,538.406,2683.4155,4.984
74.7400,416.307,2079.8696,4.996
74.7600,416.307,2079.0371,4.994
74.7800,413.258,2062.1572,4.99
74.8000,414.966,2071.5103,4.992
74.8200,412.038,2057.7178,4.994
74.8400,416.307,2078.2046,4.992
74.8600,412.648,2058.2883,4.988
74.8800,415.697,2075.9907,4.994
74.9000,412.648,2059.1135,4.99
74.9200,413.99,2065.8101,4.99
74.9400,413.38,2062.7661,4.99
74.9600,414.112,2068.0752,4.994
74.9800,413.624,2065.6382,4.994
75.0000,414.112,2066.4187,4.99
75.0200,414.356,2067.6362,4.99
75.0400,411.794,2054.8521,4.99
75.0600,416.551,2078.5894,4.99
75.0800,412.892,2059.5054,4.988
75.1000,416.307,2077.3718,4.99
75.1200,412.038,2056.8938,4.992
75.1400,426.553,2128.4995,4.99
75.1600,411.794,2054.8521,4.99
75.1800,414.966,2071.5103,4.992
75.2000,411.916,2055.4607,4.99
75.2200,414.966,2070.6802,4.99
75.2400,411.672,2053.4199,4.988
75.2600,414.234,2066.1992,4.988
75.2800,412.404,2057.8958,4.99
75.3000,413.746,2063.7651,4.988
75.3200,430.701,2148.3364,4.988
75.3400,413.624,2063.9836,4.99
75.3600,414.356,2068.4651,4.992
75.3800,412.892,2060.3311,4.99
75.4000,414.722,2069.4626,4.99
75.4200,412.038,2056.0696,4.99
75.4400,418.381,2087.7212,4.99
75.4600,420.455,2098.9114,4.992
75.4800,415.697,2075.1594,4.992
75.5000,412.16,2056.6782,4.99
75.5200,414.966,2072.3401,4.994
75.5400,411.916,2054.637,4.988
75.5600,414.234,2067.0276,4.99
75.5800,411.184,2052.6306,4.992
75.6000,413.746,2064.5925,4.99
75.6200,412.648,2059.1135,4.99
75.6400,414.6,2068.0249,4.988
75.6600,414.47,2069.8633,4.994
75.6800,412.274,2058.0718,4.992
75.7000,415.08,2071.249,4.99
75.7200,413.25,2062.1174,4.99
75.7400,415.202,2073.5188,4.994
75.7600,412.03,2056.8538,4.992
75.7800,422.398,2109.4556,4.994
75.8000,412.152,2057.4629,4.992
75.8200,414.836,2070.8613,4.992
75.8400,411.664,2054.2034,4.99
75.8600,415.324,2072.4668,4.99
75.8800,415.568,2073.6841,4.99
75.9000,414.714,2070.2522,4.992
75.9200,412.64,2059.0735,4.99
75.9400,412.64,2059.0735,4.99
75.9600,413.372,2065.2065,4.996
75.9800,426.789,2130.5308,4.992
76.0000,415.933,2077.1694,4.994
76.0200,413.86,2065.1611,4.99
76.0400,416.177,2078.3879,4.994
76.0600,412.762,2059.6824,4.99
76.0800,415.933,2074.6738,4.988
76.1000,413.128,2061.5085,4.99
76.1200,415.568,2074.5154,4.992
76.1400,412.274,2058.0718,4.992
76.1600,414.714,2070.2522,4.992
76.1800,411.42,2053.8088,4.992
76.2000,413.982,2067.426,4.994
76.2200,412.396,2058.6809,4.992
76.2400,414.104,2067.2073,4.992
76.2600,413.494,2064.1621,4.992
76.2800,413.86,2064.3335,4.988
76.3000,414.226,2067.8164,4.992
76.3200,413.128,2060.6824,4.988
76.3400,417.153,2083.2622,4.994
76.3600,412.884,2060.291,4.99
76.3800,416.543,2079.3828,4.992
76.4000,412.03,2056.0295,4.99
76.4200,416.543,2079.3828,4.992
76.4400,412.518,2060.115,4.994
76.4600,414.104,2065.5508,4.988
76.4800,413.006,2061.7261,4.992
76.5000,416.421,2077.1079,4.988
76.5200,411.42,2052.9858,4.99
76.5400,413.372,2063.5532,4.992
76.5600,413.738,2066.2075,4.994
76.5800,413.25,2062.9441,4.992
76.6000,414.836,2070.8613,4.992
76.6200,413.494,2063.335,4.99
76.6400,415.69,2074.293,4.99
76.6600,412.518,2057.6399,4.988
76.6800,415.08,2072.9094,4.994
76.7000,412.762,2060.5078,4.992
76.7200,413.982,2067.426,4.994
76.7400,415.812,2075.7336,4.992
76.7600,411.786,2054.812,4.99
76.7800,414.958,2069.8105,4.988
76.8000,411.664,2053.3799,4.988
76.8200,415.812,2074.0703,4.988
76.8400,412.884,2061.1169,4.992
76.8600,414.226,2067.8164,4.992
76.8800,412.762,2061.3335,4.994
76.9000,414.348,2068.4253,4.992
76.9200,416.299,2078.9973,4.994
76.9400,413.128,2062.335,4.992
76.9600,416.299,2078.9973,4.994
76.9800,412.64,2059.8989,4.992
77.0000,415.933,2076.3376,4.992
77.0200,413.494,2064.1621,4.992
77.0400,416.055,2076.1143,4.99
77.0600,413.128,2062.335,4.992
77.0800,414.836,2070.8613,4.992
77.1000,413.616,2063.9438,4.99
77.1200,415.812,2075.7336,4.992
77.1400,412.518,2060.115,4.994
77.1600,413.494,2064.1621,4.992
77.1800,414.714,2070.2522,4.992
77.2000,414.104,2066.3789,4.99
77.2200,414.226,2068.6448,4.994
77.2400,413.006,2060.8999,4.99
77.2600,415.202,2074.3491,4.996
77.2800,413.25,2062.1174,4.99
77.3000,415.69,2075.9558,4.994
77.3200,412.274,2057.2471,4.99
77.3400,415.446,2073.9065,4.992
77.3600,412.884,2060.291,4.99
77.3800,416.055,2076.1143,4.99
77.4000,412.762,2058.8567,4.988
77.4200,416.909,2080.3757,4.99
77.4400,412.762,2059.6824,4.99
77.4600,413.25,2063.7705,4.994
77.4800,412.762,2061.3335,4.994
77.5000,604.141,3008.6221,4.98
77.5200,452.892,2262.6484,4.996
77.5400,414.104,2067.2073,4.992
77.5600,415.812,2075.7336,4.992
77.5800,413.738,2064.5525,4.99
77.6000,415.08,2072.0793,4.992
77.6200,415.324,2073.2974,4.992
77.6400,414.104,2067.2073,4.992
77.6600,413.738,2066.2075,4.994
77.6800,411.901,2055.386,4.99
77.7000,416.17,2076.6882,4.99
77.7200,412.266,2056.3828,4.988
77.7400,416.535,2078.5095,4.99
77.7600,412.632,2059.8589,4.992
77.7800,415.56,2075.3066,4.994
77.8000,412.388,2057.8159,4.99
77.8200,414.584,2068.7742,4.99
77.8400,412.51,2057.5999,4.988
77.8600,414.706,2069.3828,4.99
77.8800,413.242,2061.251,4.988
77.9000,413.974,2066.5583,4.992
77.9200,415.072,2073.6997,4.996
77.9400,412.754,2060.468,4.992
77.9600,418.365,2088.478,4.992
77.9800,412.388,2057.8159,4.99
78.0000,415.438,2073.8665,4.992
78.0200,414.34,2068.3853,4.992
78.0400,415.438,2074.6973,4.994
78.0600,413.242,2062.0774,4.99
78.0800,415.072,2072.0393,4.992
78.1000,411.413,2053.7737,4.992
78.1200,428.367,2138.4082,4.992
78.1400,412.51,2058.4248,4.99
78.1600,422.512,2107.4897,4.988
78.1800,414.47,2069.0342,4.992
78.2000,413.494,2063.335,4.99
78.2200,413.86,2065.989,4.992
78.2400,413.86,2065.989,4.992
78.2600,414.104,2067.2073,4.992
78.2800,412.518,2058.4648,4.99
78.3000,414.226,2066.9878,4.99
